"STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","total_votes","per_gop","Crude.Prevalence.Estimate","race"
"Kentucky","Boyle County",30988,15586,15402,14371,63.7325168742607,24.1,87.7049180327869
"Kentucky","Bracken County",8426,4242,4184,4146,81.9826338639653,25.4,96.7481604557323
"Kentucky","Breathitt County",12953,6505,6448,5113,78.9360453745355,27.5,97.3365243572917
"Kentucky","Breckinridge County",21124,10635,10489,10046,78.4590881943062,25.6,94.7358454838099
"Kentucky","Bullitt County",84863,42435,42428,43187,74.7887095653785,24.2,94.6101363373909
"Kentucky","Butler County",12375,6273,6102,5942,82.5479636486032,25.8,96.3474747474747
"Kentucky","Caldwell County",12551,6162,6389,6188,78.5391079508727,25.5,91.6022627679069
"Kentucky","Calloway County",38280,18754,19526,16936,68.1329711856401,25.7,91.0684430512017
"Kentucky","Campbell County",93702,46385,47317,48302,58.900252577533,24.6,93.4921346396021
"Kentucky","Carlisle County",4704,2374,2330,2610,83.6015325670498,25.4,94.0051020408163
"Kentucky","Carroll County",10987,5524,5463,4025,74.8819875776397,26.6,93.9291890415946
"Kentucky","Carter County",26366,13029,13337,11420,78.6427320490368,26.2,97.4929833876963
"Kentucky","Casey County",15918,7847,8071,7080,87.7966101694915,27.7,96.3311973866064
"Kentucky","Christian County",72032,37673,34359,21671,66.1344654146094,24.4,71.1989115948467
"Kentucky","Clark County",37304,18287,19017,17868,66.8793373628834,25.8,91.9016727428694
"Kentucky","Clay County",19648,10368,9280,7517,89.517094585606,28.5,94.2945846905537
"Kentucky","Clinton County",9148,4554,4594,4880,87.6229508196721,26.9,96.0756449497158
"Kentucky","Crittenden County",8974,4557,4417,4008,83.5578842315369,24.9,95.999554267885
"Kentucky","Cumberland County",6000,2977,3023,3439,84.9665600465251,25.6,94.2
"Kentucky","Daviess County",103458,50760,52698,47067,65.2367901077188,24.5,89.6044771791452
"Kentucky","Edmonson County",12448,6235,6213,6247,80.8067872578838,26.5,96.0314910025707
"Kentucky","Elliott County",7245,4209,3036,2911,80.2129852284438,25.6,93.6369910282954
"Kentucky","Estill County",13936,6920,7016,6289,80.950866592463,27.4,97.5530998851894
"Kentucky","Fayette County",320154,157547,162607,143762,39.890235249927,24.2,75.7591659014099
"Kentucky","Fleming County",15442,7581,7861,7000,79.6857142857143,26.4,96.470664421707
"Kentucky","Floyd County",34423,16895,17528,15650,78.7603833865815,27.6,97.7979839061093
"Kentucky","Franklin County",51644,25092,26552,25749,51.4427744766787,24.4,84.7920377972272
"Kentucky","Fulton County",6338,3256,3082,2145,69.5104895104895,24.9,70.9056484695488
"Kentucky","Gallatin County",8792,4432,4360,3917,79.3719683431197,26.2,94.4040036396724
"Kentucky","Garrard County",17829,8922,8907,8917,79.4661881798811,25.1,94.8510853104493
"Kentucky","Grant County",25619,12930,12689,11466,81.7373103087389,25.4,96.3776884343651
"Kentucky","Graves County",36461,18072,18389,16678,80.2134548507015,24.4,91.717177257892
"Kentucky","Grayson County",26825,13671,13154,12095,80.2811078958247,26.6,96.4846225535881
"Kentucky","Green County",11468,5685,5783,5857,85.9313641796141,26.5,95.2214858737356
"Kentucky","Greenup County",35221,17191,18030,17372,74.6085655077136,25.2,96.6042985718747
"Kentucky","Hancock County",8920,4555,4365,4633,72.8469674077272,25.5,96.7713004484305
"Kentucky","Hardin County",112273,55940,56333,48060,63.8202247191011,23.8,80.2606147515431
"Kentucky","Harlan County",25324,12178,13146,10384,87.7214946070878,28.8,95.8734797030485
"Kentucky","Harrison County",19415,9574,9841,9018,73.6194278110446,25.6,95.0811228431625
"Kentucky","Hart County",19724,9789,9935,8409,79.5695088595552,26.3,93.2975055769621
"Kentucky","Henderson County",44119,21660,22459,19684,63.9707376549482,25.5,87.6810444479703
"Kentucky","Henry County",15973,8004,7969,8074,75.4644538023285,26,93.7143930382521
"Kentucky","Hickman County",4447,2116,2331,2069,80.038666022233,24.5,88.1718012143018
"Kentucky","Hopkins County",44929,21943,22986,20532,74.8149230469511,24.9,89.3609917870418
"Kentucky","Jackson County",13104,6539,6565,5934,90.2932254802831,28.1,97.9014041514042
"Kentucky","Jefferson County",772144,375086,397058,353609,40.8793328224112,23.9,70.0494985391326
"Kentucky","Jessamine County",55017,26853,28164,26644,67.0094580393334,24.1,90.6937855571914
"Kentucky","Johnson County",22116,10915,11201,9622,84.7017252130534,26.7,97.5176342919154
"Kentucky","Kenton County",171321,85309,86012,80875,59.8998454404946,24.9,90.3934719036195
"Kentucky","Knott County",13659,6810,6849,6003,78.8272530401466,27.4,97.4449081191888
"Kentucky","Knox County",29794,14685,15109,13156,84.965034965035,28.1,96.2777740484661
"Kentucky","Larue County",15303,7606,7697,7258,79.5398181317167,25.6,94.1841468993008
"Kentucky","Laurel County",63296,31267,32029,27884,84.3351025677808,26.9,96.5021486349848
"Kentucky","Lawrence County",16000,7997,8003,6572,83.1405964698722,27.5,97.26875
"Kentucky","Lee County",7293,4134,3159,2690,82.7881040892193,27.7,94.8032359797066
"Kentucky","Leslie County",9864,4946,4918,4357,89.6947440899702,27.4,97.8000811030008
"Kentucky","Letcher County",20423,10035,10388,8430,81.2336892052194,27.5,97.7182588258336
"Kentucky","Lewis County",12973,6486,6487,5721,87.3448697780108,27.5,97.7337547213443
"Kentucky","Lincoln County",24776,12154,12622,11034,80.05256479971,26,95.3140135615111
"Kentucky","Livingston County",8892,4383,4509,4972,80.8728881737731,24.7,95.7602339181287
"Kentucky","Logan County",28283,14049,14234,12506,76.9230769230769,24.8,90.7541632782944
"Kentucky","Lyon County",9187,5440,3747,4187,76.1165512299976,22.6,89.572221617503
"Kentucky","McCracken County",67428,32635,34793,31937,66.8472304850174,24.3,84.5776235391825
"Kentucky","McCreary County",17050,9340,7710,6211,89.0516824987925,27.4,90.7800586510264
"Kentucky","McLean County",9054,4525,4529,4633,77.2285775955105,25.3,96.4987850673735
"Kentucky","Madison County",96735,47332,49403,45164,64.4982729607652,26.1,91.2823693595906
"Kentucky","Magoffin County",11228,5628,5600,5274,81.3045127038301,27.9,98.0228001425009
"Kentucky","Marion County",19834,9860,9974,9100,71.1318681318681,25.7,89.9566401129374
"Kentucky","Marshall County",31744,15826,15918,17599,77.7146428774362,24.4,97.3002772177419
"Kentucky","Martin County",10928,6151,4777,3655,91.4637482900137,25.6,89.6687408491947
"Kentucky","Mason County",16841,8231,8610,7898,71.1699164345404,24.9,89.5493141737427
"Kentucky","Meade County",30131,15282,14849,14119,75.2886181740917,25.1,91.6298828449106
"Kentucky","Menifee County",6286,3149,3137,3292,77.8554070473876,26.1,96.7865097041044
"Kentucky","Mercer County",23097,11357,11740,11841,74.5376235115277,24.4,93.0077499242326
"Kentucky","Metcalfe County",10482,5263,5219,5124,81.9086651053864,26.7,95.8595687845831
"Kentucky","Monroe County",11306,5654,5652,5308,88.1499623210249,26.2,95.6483283212454
"Kentucky","Montgomery County",28527,13993,14534,12819,72.5641625711834,25.8,94.8785361236723
"Kentucky","Morgan County",14283,8300,5983,5373,81.0161920714685,25.5,92.1585101169222
"Kentucky","Muhlenberg County",30568,15599,14969,13691,76.6269812285443,25.7,94.0755037948181
"Kentucky","Nelson County",47730,23667,24063,22838,70.2863648305456,23.9,91.8353236957888
"Kentucky","Nicholas County",7686,3868,3818,3319,73.8475444410967,26.8,97.6971116315379
"Kentucky","Ohio County",23626,11834,11792,10935,79.3689986282579,25.3,96.3514771861508
"Kentucky","Oldham County",70183,36811,33372,38187,60.2953884829916,21.7,91.1374549392303
"Kentucky","Owen County",11313,5635,5678,5494,80.7062249726975,25.6,96.8885353133563
"Kentucky","Owsley County",4001,1974,2027,1839,88.363240891789,27.3,97.2756810797301
"Kentucky","Pendleton County",14810,7629,7181,6900,81.0579710144928,26.2,96.6846725185685
"Kentucky","Perry County",27133,13474,13659,9992,79.193354683747,27,95.9901227287804
"Kentucky","Pike County",55973,27646,28327,23946,82.2016203123695,27.3,97.4702088506959
"Kentucky","Powell County",12972,6515,6457,5360,76.3432835820896,26.9,96.7314215232809
"Kentucky","Pulaski County",66191,32661,33530,31725,82.1150512214342,25.8,95.8393135018356
"Kentucky","Robertson County",2313,1159,1154,1144,79.9825174825175,25.3,96.1954172070904
"Kentucky","Rockcastle County",16190,7995,8195,7724,85.90108751942,26.4,97.325509573811
"Kentucky","Rowan County",24409,11926,12483,9872,63.0470016207455,27.3,95.5098529231021
"Kentucky","Russell County",18279,9049,9230,8893,85.707860114697,25.7,96.2962962962963
"Kentucky","Scott County",60168,29731,30437,29761,62.9918349517825,24.7,89.5675442095466
"Kentucky","Shelby County",49515,24211,25304,24607,66.4688909659853,23.4,88.4580430172675
"Kentucky","Simpson County",20195,10048,10147,8776,71.2511394712853,25,87.001733102253
"Kentucky","Spencer County",20531,10409,10122,11479,77.7680982663995,24.1,95.5628074618869
"Kentucky","Taylor County",26443,13005,13438,12256,77.7007180156658,25.5,91.0146352531861
"Kentucky","Todd County",12494,6315,6179,5112,78.4233176838811,25.6,89.3628941892108
"Kentucky","Trigg County",14369,7163,7206,7196,75.5419677598666,23.5,89.2755236968474
"Kentucky","Trimble County",8607,4310,4297,4249,77.2652388797364,25.2,95.747647263855
"Kentucky","Union County",13106,6513,6593,6058,78.5407725321888,24.3,89.592553029147
"Kentucky","Warren County",142229,70207,72022,56860,61.3119943721421,25.6,80.5728789487376
"Kentucky","Washington County",12267,6036,6231,6338,74.4714420952982,24.5,91.7746800358686
"Kentucky","Wayne County",19580,9843,9737,8733,82.4802473376846,26.4,95.3932584269663
"Kentucky","Webster County",12726,6388,6338,5556,78.0957523398128,25.2,91.9220493477919
"Kentucky","Whitley County",36825,18210,18615,15075,84.1592039800995,27.1,96.5702647657841
"Kentucky","Wolfe County",6282,3092,3190,2915,74.2024013722127,29.5,97.7714103788602
"Kentucky","Woodford County",27268,13197,14071,14984,56.1865990389749,23.2,91.8219157987384
"Louisiana","Acadia Parish",56489,27471,29018,26720,81.5232035928144,27.3,79.4845014073536
"Louisiana","Allen Parish",22112,12481,9631,8751,80.0251399840018,24.7,71.7076700434153
"Louisiana","Ascension Parish",131632,64820,66812,62473,66.1389720359195,24.2,70.982739759329
"Louisiana","Assumption Parish",20160,9877,10283,10367,67.1650429246648,26.2,68.0753968253968
"Louisiana","Avoyelles Parish",38408,19290,19118,16037,70.9546673317952,26.7,66.171110185378
"Louisiana","Beauregard Parish",36827,18805,18022,15874,85.0699256646088,25.5,83.5881282754501
"Louisiana","Bienville Parish",12366,6030,6336,6256,58.5038363171356,24.7,56.0811903606663
"Louisiana","Bossier Parish",129795,64137,65658,52232,71.0388267728596,24.1,69.6321121768943
"Louisiana","Caddo Parish",226386,107238,119148,94699,46.960369169685,24,45.6242877209721
"Louisiana","Calcasieu Parish",203761,99774,103987,81201,69.0434846861492,24.9,70.6253895495213
"Louisiana","Caldwell Parish",9389,4944,4445,4334,85.9252422704199,25.9,80.65821706252
"Louisiana","Cameron Parish",4768,2438,2330,3362,92.8019036287924,26.2,91.6946308724832
"Louisiana","Catahoula Parish",8414,4412,4002,4348,74.9310027598896,24.9,68.576182552888
"Louisiana","Claiborne Parish",13670,7321,6349,5816,60.5570839064649,23.3,47.0153621068032
"Louisiana","Concordia Parish",17688,8899,8789,7755,64.1392649903288,24.9,58.0732700135685
"Louisiana","De Soto Parish",27114,13143,13971,13913,67.268022712571,24.8,61.7983329645202
"Louisiana","East Baton Rouge Parish",448467,213912,234555,190643,43.3900012064435,22.6,47.6253548198641
"Louisiana","East Carroll Parish",6829,4015,2814,2306,40.3729401561145,24.8,28.6571972470347
"Louisiana","East Feliciana Parish",19229,10578,8651,9947,60.5207600281492,22.8,56.5031982942431
"Louisiana","Evangeline Parish",31754,16209,15545,14176,73.948927765237,26.8,69.1660893115828
"Louisiana","Franklin Parish",19285,9279,10006,8798,74.1532166401455,26,66.2431941923775
"Louisiana","Grant Parish",21911,12386,9525,9018,87.8797959636283,25,79.8137921591894
"Louisiana","Iberia Parish",67659,33231,34428,29331,66.5200640960076,25.5,61.6414667671707
"Louisiana","Iberville Parish",29617,14945,14672,15354,49.6027093916895,23.1,50.518283418307
"Louisiana","Jackson Parish",14746,7547,7199,7226,73.2216994187656,24.3,70.4733487047335
"Louisiana","Jefferson Parish",421777,204931,216846,178205,55.4473780196964,22.6,64.3890017710781
"Louisiana","Jefferson Davis Parish",31553,15646,15907,14358,79.9414960300878,25.4,79.6374354261085
"Louisiana","Lafayette Parish",249750,121553,128197,111086,64.8209495345948,23.6,68.0676676676677
"Louisiana","Lafourche Parish",95056,47012,48044,42845,80.4317890068853,25.7,79.6214862817707
"Louisiana","LaSalle Parish",14800,8157,6643,6620,90.9818731117825,26.3,83.5878378378378
"Louisiana","Lincoln Parish",47962,23389,24573,18157,61.9485597841053,26.1,56.0673032817647
"Louisiana","Livingston Parish",150145,73778,76367,65906,83.6054380481292,26.4,86.3451996403477
"Louisiana","Madison Parish",9246,4475,4771,3992,46.2424849699399,25,34.9123945489942
"Louisiana","Morehouse Parish",23955,11791,12164,10097,59.0373378231158,24.2,49.0294301815905
"Louisiana","Natchitoches Parish",36291,17585,18706,15040,60.5053191489362,25.1,54.3192527072828
"Louisiana","Orleans Parish",364136,171293,192843,159130,15.1567900458744,23.6,36.9092866401564
"Louisiana","Ouachita Parish",157568,75660,81908,64436,63.3310571730089,24.9,58.8482432981316
"Louisiana","Plaquemines Parish",22386,11446,10940,9945,68.4062342885872,24.6,68.0603948896632
"Louisiana","Pointe Coupee Parish",20000,9648,10352,11570,63.2584269662921,25.3,63.295
"Louisiana","Rapides Parish",126260,61073,65187,53395,67.7422979679745,25,63.5593220338983
"Louisiana","Red River Parish",7356,3621,3735,3725,62.738255033557,24.5,57.4904839586732
"Louisiana","Richland Parish",19712,9680,10032,9193,69.1178070270858,26,62.2666396103896
"Louisiana","Sabine Parish",21906,10779,11127,10170,84.6902654867257,25.7,69.4147722085273
"Louisiana","St. Bernard Parish",44463,21689,22774,17292,63.8040712468193,26.5,67.0422598565099
"Louisiana","St. Charles Parish",50620,24998,25622,26685,65.3663106614203,23,70.7447649150533
"Louisiana","St. Helena Parish",10774,5159,5615,5745,48.8076588337685,23.6,47.2804900686839
"Louisiana","St. James Parish",19191,9311,9880,11789,50.0636186275341,23.3,51.30008858319
"Louisiana","St. John the Baptist Parish",39592,19276,20316,18827,34.8276411536623,23.2,37.2272176197212
"Louisiana","St. Landry Parish",81464,39595,41869,37043,58.8829198499042,25.2,55.3950211136207
"Louisiana","St. Martin Parish",51057,25074,25983,25006,69.8472366632008,25.1,66.8213956950076
"Louisiana","St. Mary Parish",47055,23102,23953,20897,65.4208738096378,24.4,62.2633088938476
"Louisiana","St. Tammany Parish",275583,134538,141045,138384,71.0898658804486,25.3,80.5492356204846
"Louisiana","Tangipahoa Parish",138064,67206,70858,55104,68.0531358885017,24.3,66.1135415459497
"Louisiana","Tensas Parish",3764,1837,1927,2128,51.3627819548872,23.5,43.3049946865037
"Louisiana","Terrebonne Parish",103616,51450,52166,41327,75.2897621409732,25.7,70.8712940086473
"Louisiana","Union Parish",20650,10151,10499,10475,78.0525059665871,24.6,74.1501210653753
"Louisiana","Vermilion Parish",56992,27659,29333,26429,81.3878693859019,25.9,80.8587170129141
"Louisiana","Vernon Parish",46250,24008,22242,16149,83.435506842529,25.2,78.1427027027027
"Louisiana","Washington Parish",44865,22348,22517,18455,69.6071525331888,25.2,66.6421486682269
"Louisiana","Webster Parish",35238,17034,18204,16205,67.664301141623,25.7,63.4740904705148
"Louisiana","West Baton Rouge Parish",28266,13834,14432,13836,55.1243133853715,23.9,55.8444774640911
"Louisiana","West Carroll Parish",9323,4595,4728,4603,86.5956984575277,25.9,82.0551324680897
"Louisiana","West Feliciana Parish",15371,10132,5239,6008,65.2962716378162,21,53.9262247088673
"Louisiana","Winn Parish",13216,7203,6013,5781,76.751427088739,24.5,66.9415859564165
"Maine","Androscoggin County",113765,56004,57761,58847,52.0077489081856,23.2,89.9679163187272
"Maine","Aroostook County",67351,33639,33712,35653,62.3958713151768,21.7,94.4618491187956
"Maine","Cumberland County",310230,151207,159023,199225,30.5935500062743,23.1,90.914160461593
"Maine","Franklin County",30828,15087,15741,17836,53.0331912984974,22.8,96.1171662125341
"Maine","Hancock County",56526,27562,28964,36251,42.8926098590384,21.1,95.2075151257828
"Maine","Kennebec County",127259,62348,64911,72886,50.2003128172763,22.7,95.1547631208795
"Maine","Knox County",40977,20441,20536,25893,39.63233306299,21.3,96.110012934085
"Maine","Lincoln County",36507,17942,18565,24003,43.3654126567512,22.9,96.2637302435149
"Maine","Oxford County",59905,29914,29991,34590,55.588320323793,23.1,96.1722727652116
"Maine","Penobscot County",155312,77379,77933,87073,54.4807230714458,23.1,94.2863397548161
"Maine","Piscataquis County",17486,8811,8675,10205,63.5668789808917,23.1,95.3734416104312
"Maine","Sagadahoc County",37513,18424,19089,24456,40.5503761858031,22.4,95.6335137152454
"Maine","Somerset County",51302,25619,25683,28441,62.6771210576281,23.2,96.2184710147752
"Maine","Waldo County",40620,20017,20603,25130,47.0155192996419,21.1,96.4672575086164
